0.022278666496276855,6.695992396998918e-06,0.0035774800926446915,0.009761701337993145,0.030650658532977104,0.0016008942620828748,0.9321238994598389
0.02172442153096199,4.296230144973379e-06,0.0028319614939391613,0.0066907755099236965,0.017362182959914207,0.0006638381164520979,0.9507225155830383
0.01747608557343483,4.330263436713722e-06,0.0027158805169165134,0.006078656297177076,0.0148463798686862,0.0006816281820647418,0.9581970572471619
0.01927303522825241,1.3873460375180002e-05,0.003970460034906864,0.0038035965990275145,0.019174154847860336,0.0010179931996390224,0.9527469277381897
0.01874217391014099,1.2502493518695701e-05,0.003945595119148493,0.004269866738468409,0.021650908514857292,0.001192641444504261,0.9501863718032837
0.008778799325227737,1.0850618537006085e-06,0.002719477517530322,0.002983910497277975,0.007967372424900532,0.00048817056813277304,0.9770612120628357
0.007126132491976023,1.6096711306090583e-06,0.001975320978090167,0.004064665641635656,0.007156400941312313,0.0005307725514285266,0.9791450500488281
0.01569172367453575,1.1657405593723524e-05,0.0048139821738004684,0.02181291952729225,0.012879733927547932,0.0015898298006504774,0.9432001709938049
0.03711888566613197,4.1017894545802847e-05,0.010713692754507065,0.03333628177642822,0.034020278602838516,0.003928346559405327,0.8808415532112122
0.018444202840328217,0.0001906771503854543,0.011526037938892841,0.021734125912189484,0.0435609370470047,0.0024760165251791477,0.9020679593086243
0.01231677457690239,8.650805830257013e-05,0.0057291025295853615,0.164337620139122,0.0299177598208189,0.0018724557012319565,0.7857397794723511
0.0005585675244219601,2.587373955975636e-06,0.0004711475921794772,0.9790109992027283,0.0005092304199934006,0.00037640705704689026,0.019071171060204506
0.00013879868492949754,4.515313491992856e-07,0.00019449507817626,0.9780294895172119,0.00038099108496680856,0.00036403670674189925,0.02089168131351471
0.00017042289255186915,3.4660411074582953e-07,7.981088128872216e-05,0.9880437254905701,0.0002181168383685872,0.00019382867321837693,0.011293771676719189
0.0002509492333047092,3.0152125418680953e-06,0.0003962564514949918,0.8976752161979675,0.0011634379625320435,0.0006576096056960523,0.099853515625
0.0006179155316203833,2.680094439710956e-05,0.0013496058527380228,0.955885648727417,0.0023411763831973076,0.001993624959141016,0.037785109132528305
0.0004193696950096637,1.1871403330587782e-05,0.0007809107191860676,0.893817126750946,0.001283596851862967,0.002425611251965165,0.10126149654388428
0.00045836082426831126,2.36418941312877e-06,0.0005721123889088631,0.8632689714431763,0.0018564029596745968,0.0008854254265315831,0.1329563856124878
0.00040070965769700706,1.0146155773327337e-06,0.00021425484737847,0.9365834593772888,0.0005066115991212428,0.00033777457429096103,0.06195621192455292
0.0012011360377073288,3.903207016264787e-06,0.0012995065189898014,0.760770320892334,0.002503226278349757,0.0012653237208724022,0.23295660316944122
0.0015354648930951953,7.646342965017539e-06,0.0010484765516594052,0.913984477519989,0.0026654046960175037,0.0005802976666018367,0.08017825335264206
0.0012070797383785248,4.9962923185375985e-06,0.0011674067936837673,0.7304508686065674,0.003817841177806258,0.0004281902511138469,0.2629236876964569
0.0030137374997138977,1.2410664567141794e-05,0.0019079458434134722,0.5301814079284668,0.007548447232693434,0.0005764179513789713,0.4567595422267914
0.00805834773927927,2.0340939954621717e-05,0.002950631780549884,0.3934191167354584,0.015023321844637394,0.0004582807014230639,0.5800699591636658
0.015898238867521286,1.360538590233773e-05,0.011473859660327435,0.07941942662000656,0.03105182945728302,0.0029463262762874365,0.8591967225074768
0.02237848937511444,2.1446918253786862e-05,0.011391719803214073,0.007127569988369942,0.04675007984042168,0.001142930588684976,0.9111877679824829
0.04885326325893402,0.00011879573139594868,0.016286363825201988,0.011988365091383457,0.08818981796503067,0.0018434016965329647,0.8327199816703796
0.05750902742147446,0.00015013638767413795,0.028404919430613518,0.012895665131509304,0.24182869493961334,0.0014656782150268555,0.657745897769928
0.21630366146564484,0.000146316786413081,0.058007922023534775,0.0033113479148596525,0.18246884644031525,0.0013687449973076582,0.5383931398391724
0.22414544224739075,0.00031367113115265965,0.07661940902471542,0.0020876030903309584,0.1649107187986374,0.0023151866625994444,0.5296079516410828
0.20065216720104218,0.00016336872067768127,0.06601399183273315,0.0027028056792914867,0.10989899188280106,0.002134422305971384,0.6184342503547668
0.08481790870428085,0.00027436704840511084,0.04558798670768738,0.0018564771162346005,0.1523343324661255,0.004220076836645603,0.7109088897705078
